entry_date,entry_price,exit_date,exit_price,size,pnl,reason
2024-03-16,65315.1171875,2024-03-18,67548.59375,0.20933843356055723,446.34170978070284,cb_exclusion
2024-03-23,64062.203125,2024-04-10,70587.8828125,0.20403585394460186,1309.8689391863202,cb_exclusion
2024-04-13,63821.47265625,2024-04-25,64481.70703125,0.2327761311507626,131.17210002614482,cb_exclusion
2024-04-28,63113.23046875,2024-04-30,60636.85546875,0.35236607883772486,-904.6401049736309,cb_exclusion
2024-05-17,67051.875,2024-06-05,71082.8203125,0.34180709114702873,1341.3607737760617,cb_exclusion
2024-06-08,69305.7734375,2024-06-11,66139.26663140094,0.47696753249495244,-1557.6403621428487,stop_loss
2024-06-16,66639.046875,2024-06-19,64960.296875,0.5127355562078245,-910.7159959083282,cb_exclusion
2024-06-22,64252.578125,2024-06-23,63180.796875,0.5489616290672538,-640.3925307711385,signal_exit
2024-07-23,65927.671875,2024-07-30,66201.015625,0.36302610211845043,63.18187111300062,cb_exclusion
2024-08-03,60680.09375,2024-08-04,58116.9765625,0.3266826979145692,-865.8047539308157,signal_exit
2024-09-23,63329.80078125,2024-10-01,61357.08159518683,0.43448844022876504,-897.1120961808691,stop_loss
2024-10-01,60837.0078125,2024-10-10,59808.91560521815,0.39993307148432333,-447.0474192075403,stop_loss
2024-10-10,60274.5,2024-10-16,67612.71875,0.4448323718267935,3219.1627624755174,cb_exclusion
2024-10-19,68362.734375,2024-10-30,72339.5390625,0.47417032945020265,1834.230894226673,cb_exclusion
2024-11-02,69289.2734375,2024-11-06,75639.078125,0.4181160687696398,2607.5165024060543,cb_exclusion
2024-11-09,76778.8671875,2024-12-11,101173.03125,0.36412664087384217,8827.305322979393,cb_exclusion
2024-12-14,101372.96875,2024-12-17,106140.6015625,0.25236737164591494,1163.0153249015796,cb_exclusion
2024-12-21,97224.7265625,2025-01-08,94654.85430672008,0.21821549586822775,-591.7686825663297,stop_loss
2025-01-08,95043.5234375,2025-01-23,103960.171875,0.26242519597928404,2299.030560971809,cb_exclusion
2025-01-26,102682.5,2025-01-28,101332.4765625,0.23849856547504963,-358.2301286457309,cb_exclusion
2025-02-01,100655.90625,2025-02-03,91350.34436611715,0.2590094977118586,-2445.719819686224,stop_loss
2025-02-03,101405.421875,2025-02-05,96615.4453125,0.19557625569767526,-965.1492115285449,cb_exclusion
2025-02-08,96482.453125,2025-02-21,96125.546875,0.2342465620334448,-117.3796803493294,signal_exit
2025-04-25,94720.5,2025-04-30,94207.3125,0.3213579027386175,-210.32825526313655,cb_exclusion
2025-05-03,95891.796875,2025-05-06,96802.4765625,0.4248474872853712,325.21054356033335,cb_exclusion
2025-05-10,104696.328125,2025-05-30,104332.3209630059,0.3589495847767562,-186.8352845862473,stop_loss
2025-05-30,103998.5703125,2025-06-04,104731.984375,0.32935341263340184,189.81166965904055,cb_exclusion
2025-06-07,105615.625,2025-06-13,103021.40407794448,0.3358539017435564,-923.1794294411299,stop_loss
2025-06-13,106090.96875,2025-06-16,106796.7578125,0.3308435902335171,180.50625321506783,cb_exclusion
2025-06-21,102257.40625,2025-07-15,116036.35429009401,0.3337631395502457,4540.811970696742,stop_loss
2025-07-15,117777.1875,2025-07-23,118754.9609375,0.3319831388280671,265.4673278188053,cb_exclusion
2025-07-26,117947.3671875,2025-07-29,117922.1484375,0.3623575021082242,-73.23316598286338,cb_exclusion
2025-08-02,112526.9140625,2025-08-06,115028.0,0.3687276025693921,858.5984235518673,cb_exclusion
2025-08-09,116500.359375,2025-08-18,116469.2376998417,0.41924815486770156,-86.29197439326794,stop_loss
2025-08-18,116252.3125,2025-08-25,109403.56848432723,0.36092879365555514,-2531.139262624466,stop_loss
2025-08-25,110124.3515625,2025-08-30,108808.0703125,0.2846542366140425,-421.1440516765052,signal_exit
2025-09-15,115444.875,2025-09-16,116843.1875,0.4636608952584786,567.079400219465,cb_exclusion
2025-09-21,115306.09375,2025-09-25,110855.77073089077,0.5514180004793309,-2545.6800218413846,stop_loss
2025-09-25,109049.2890625,2025-09-26,109712.828125,0.39315308900966145,196.1715261784551,signal_exit
2025-10-01,118648.9296875,2025-10-10,119201.12893011417,0.3677013548620005,137.29878474997486,stop_loss
2025-10-10,113214.3671875,2025-10-17,104278.6757084279,0.18794246975921106,-1708.7935133669419,stop_loss
